"","","","","","",""
"","","","","","",""
"LSOA code (2021)","LSOA name (2021)","Health Deprivation and Disability rank - England","Health Deprivation and Disability decile - England","Health Deprivation and Disability rank rebased for London","Health Deprivation and Disability decile rebased for London","Health Deprivation and Disability quintile rebased for London"
"E01001052","Croydon 030B","7941","3","432","1","1"
"E01004263","Tower Hamlets 007C","7944","3","433","1","1"
"E01004023","Southwark 004D","7947","3","434","1","1"
"E01000151","Barnet 026B","7950","3","435","1","1"
"E01000101","Barking and Dagenham 004C","7959","3","436","1","1"
"E01004645","Wandsworth 016E","7968","3","437","1","1"
"E01003973","Southwark 016E","7969","3","438","1","1"
"E01002026","Haringey 016A","7977","3","439","1","1"
"E01034180","Greenwich 035G","7995","3","440","1","1"
"E01000524","Brent 031B","7998","3","441","1","1"
"E01002808","Islington 003D","8001","3","442","1","1"
"E01033791","Bexley 019G","8007","3","443","1","1"
"E01003963","Southwark 016A","8008","3","444","1","1"
"E01000931","Camden 013C","8010","3","445","1","1"
"E01003350","Lewisham 030C","8012","3","446","1","1"
"E01002765","Islington 015D","8022","3","447","1","1"
"E01035692","Tower Hamlets 024E","8031","3","448","1","1"
"E01004089","Sutton 019D","8046","3","449","1","1"
"E01001515","Enfield 015E","8068","3","450","1","1"
"E01003732","Redbridge 032D","8082","3","451","1","1"
"E01004301","Tower Hamlets 025B","8086","3","452","1","1"
"E01001695","Greenwich 011A","8089","3","453","1","1"
"E01004424","Waltham Forest 022B","8092","3","454","1","1"
"E01004757","Westminster 010C","8106","3","455","1","1"
"E01033882","Southwark 022G","8127","3","456","1","1"
"E01004674","Westminster 005A","8132","3","457","1","1"
"E01004223","Tower Hamlets 001B","8142","3","458","1","1"
"E01001114","Croydon 013E","8155","3","459","1","1"
"E01033706","Hackney 033B","8161","3","460","1","1"
"E01000106","Barking and Dagenham 014D","8162","3","461","1","1"
"E01000603","Brent 021D","8168","3","462","1","1"
"E01000051","Barking and Dagenham 021D","8174","3","463","1","1"
"E01033699","Hackney 030A","8177","3","464","1","1"
"E01004677","Westminster 005C","8182","3","465","1","1"
"E01003761","Redbridge 009C","8192","3","466","1","1"
